Crime ID,Crime Type,Latitude,Longitude,Date and Time,Severity,Area,Victims,Weather,Crime Outcome
6188,Robbery,10.972667757677343,76.98005656191546,2020-09-10 06:28:00,1,Peelamedu,3,Foggy,Unresolved
6189,Murder,11.095928389844802,76.93915784418462,2022-04-06 18:59:00,5,Gandhipuram,5,Clear,Resolved
6190,Chain Theft,10.90768460979345,76.94546670006237,2017-05-28 21:21:00,4,RS Puram,5,Clear,Unresolved
6191,POCSO,11.018142361315897,76.93521927050287,2015-05-31 14:36:00,1,Podanur,2,Clear,Resolved
6192,Chain Theft,11.086421551816768,77.09249495595175,2018-03-26 22:24:00,5,Podanur,2,Cloudy,In-progress
6193,Drug Dealing,11.071946033452242,76.9748527343,2019-10-06 01:16:00,3,Gandhipuram,2,Cloudy,In-progress
6194,POCSO,11.013944511328734,76.96523896302953,2021-07-12 13:30:00,4,Peelamedu,2,Cloudy,Unresolved
6195,Drug Dealing,11.047918412415047,76.96538494299064,2019-09-21 10:05:00,2,Podanur,2,Rainy,In-progress
6196,Robbery,10.940942016400355,76.92581699532056,2017-12-05 05:55:00,1,Kuniyamuthur,3,Cloudy,In-progress
6197,POCSO,10.908500742401538,77.03413807997755,2018-09-09 22:48:00,2,Peelamedu,1,Clear,Resolved
6198,POCSO,10.945532496146773,77.057872666838,2023-01-12 22:28:00,4,Singanallur,5,Cloudy,Resolved
6199,Murder,11.048021623441564,76.99908995775904,2023-01-17 16:27:00,4,RS Puram,3,Cloudy,In-progress
6200,Rape,10.938633134454697,77.02241505574426,2019-06-01 22:17:00,1,Kuniyamuthur,4,Clear,In-progress
6201,POCSO,11.098255528237818,77.07421360114934,2017-12-05 22:30:00,4,Saibaba Colony,3,Cloudy,Unresolved
6202,Murder,10.976752880005428,77.05524554310884,2019-05-21 13:17:00,3,Gandhipuram,4,Foggy,Resolved
6203,POCSO,11.02447339424675,77.06326921480618,2017-08-27 14:07:00,1,Gandhipuram,2,Clear,Unresolved
6204,Murder,10.976130272889511,77.01472331264686,2016-04-25 23:44:00,2,Podanur,1,Cloudy,Unresolved
6205,POCSO,11.061380716350495,77.03101030094122,2020-09-16 03:21:00,2,RS Puram,5,Rainy,Resolved
6206,POCSO,10.939395033489287,76.97991456684582,2015-07-27 04:53:00,3,Podanur,2,Clear,In-progress
6207,Chain Theft,10.927872458012429,77.06688910612212,2021-01-26 08:16:00,2,Gandhipuram,4,Rainy,Resolved
6208,Rape,10.960368792414634,77.0783790848429,2021-09-09 11:16:00,2,RS Puram,1,Clear,Resolved
6209,Chain Theft,11.07696839909706,77.05787554294075,2017-02-10 00:38:00,3,RS Puram,4,Cloudy,Resolved
6210,Murder,11.008472639668058,77.09454051925266,2018-06-06 22:15:00,3,Singanallur,1,Clear,Resolved
6211,Murder,11.073804881311975,76.98692643942563,2022-02-01 04:22:00,2,Podanur,4,Clear,Unresolved
6212,Drug Dealing,10.903634373954887,76.94544398770113,2022-02-28 22:40:00,4,Gandhipuram,4,Clear,Unresolved
6213,Chain Theft,11.020878118202692,77.03763470001891,2017-09-06 11:34:00,4,Saibaba Colony,4,Clear,In-progress
6214,POCSO,10.962537461596684,76.90127740367929,2018-09-06 19:15:00,3,Gandhipuram,1,Rainy,Unresolved
6215,Chain Theft,11.088483508563625,77.0026518637106,2015-01-05 17:24:00,4,Kuniyamuthur,1,Cloudy,In-progress
6216,Rape,11.005906391412339,77.00470648218005,2020-09-21 18:22:00,3,Podanur,3,Rainy,Resolved
6217,Rape,11.089390218408106,77.03030262933338,2023-07-08 09:19:00,2,Peelamedu,1,Clear,In-progress
6218,Robbery,11.098280288569255,76.93264097893896,2020-08-17 03:18:00,2,Singanallur,2,Cloudy,In-progress
6219,Chain Theft,10.973824070029982,76.92752341132996,2016-01-12 01:22:00,3,Kuniyamuthur,5,Rainy,In-progress
6220,Chain Theft,11.092592448965714,76.96516131911974,2022-09-05 19:07:00,5,Kuniyamuthur,4,Clear,In-progress
6221,Murder,11.052264861226412,76.99538803795534,2020-06-01 12:39:00,2,Peelamedu,2,Clear,Unresolved
6222,Robbery,11.021914690683307,77.05698161066312,2023-04-01 17:01:00,2,Kuniyamuthur,5,Foggy,Unresolved
6223,Chain Theft,10.98140459431799,76.92289206327708,2020-10-26 22:43:00,2,Kuniyamuthur,2,Clear,In-progress
6224,Rape,10.913711529038311,77.09589923136865,2022-01-27 12:29:00,5,Kuniyamuthur,1,Cloudy,Unresolved
6225,Chain Theft,11.040389218429253,76.92143771167255,2023-07-14 23:32:00,5,Gandhipuram,3,Clear,Resolved
6226,Murder,11.042701561137958,76.9174372198354,2021-03-24 07:41:00,4,Singanallur,3,Foggy,Resolved
6227,Drug Dealing,10.922784564750414,77.04143988790509,2017-10-14 13:42:00,2,Peelamedu,3,Foggy,In-progress
6228,Chain Theft,11.032300187091812,77.07822686975896,2016-10-09 13:12:00,5,Peelamedu,3,Rainy,Unresolved
6229,Rape,10.92929445473509,77.00743234685734,2015-11-12 03:58:00,4,Gandhipuram,5,Foggy,In-progress
6230,Robbery,10.932336102267906,77.04270549287716,2017-08-10 11:30:00,5,RS Puram,5,Foggy,In-progress
6231,Rape,10.903517499220838,77.04180777950909,2020-07-09 14:21:00,3,RS Puram,4,Rainy,In-progress
6232,Chain Theft,10.98189386665003,76.92292760969663,2023-04-14 09:06:00,1,Singanallur,1,Clear,Unresolved
6233,Robbery,11.008147693748711,76.98371202997382,2020-04-01 21:38:00,5,Saibaba Colony,2,Cloudy,In-progress
6234,Chain Theft,10.9094645803576,76.98752588530166,2015-10-09 07:47:00,1,Saibaba Colony,2,Clear,Resolved
6235,Chain Theft,11.010334778292393,77.07231694271877,2022-11-22 08:35:00,4,Singanallur,3,Rainy,Resolved
6236,Robbery,11.051930339465384,76.97214406536503,2017-06-15 00:24:00,2,Saibaba Colony,3,Foggy,Unresolved
6237,Rape,11.096619124051355,76.96102766819563,2015-10-20 10:15:00,5,Peelamedu,1,Clear,Unresolved
6238,Rape,10.933801442039274,76.97459855660428,2022-09-12 07:14:00,4,Gandhipuram,5,Cloudy,Unresolved
6239,Robbery,11.077055312722301,76.968975617545,2020-04-17 13:11:00,2,Podanur,4,Clear,Unresolved
6240,Rape,10.931647595999415,77.00933587550634,2022-12-02 01:52:00,1,Kuniyamuthur,5,Foggy,Unresolved
6241,Robbery,10.998026171574779,76.98599715009674,2020-12-31 19:13:00,3,RS Puram,1,Rainy,Unresolved
6242,POCSO,11.076941000119175,76.96549365131445,2015-09-17 17:25:00,2,Singanallur,5,Rainy,Resolved
6243,Robbery,11.01068841174921,76.96476690206235,2016-12-31 02:17:00,3,Singanallur,4,Cloudy,In-progress
6244,Rape,10.951797721423175,76.91853883798997,2018-09-16 01:11:00,2,Saibaba Colony,3,Foggy,Unresolved
6245,Drug Dealing,10.975476262758567,77.00778086590495,2021-09-19 16:30:00,3,Peelamedu,1,Clear,In-progress
6246,POCSO,11.037846600822228,76.96449262820452,2017-08-08 02:41:00,4,RS Puram,5,Cloudy,In-progress
6247,Rape,10.906826127788111,77.05706236355748,2018-07-26 22:24:00,2,RS Puram,2,Foggy,Unresolved
6248,Chain Theft,10.904471498022778,76.93679208529123,2017-05-13 23:48:00,3,Kuniyamuthur,5,Foggy,In-progress
6249,Drug Dealing,11.050180776552097,76.91225766876438,2020-02-27 14:52:00,1,Gandhipuram,5,Clear,In-progress
6250,POCSO,11.049890634681297,77.09764374540129,2018-03-06 12:49:00,5,Kuniyamuthur,1,Cloudy,Unresolved
6251,Drug Dealing,11.051604115854904,76.99624529963737,2016-08-01 13:59:00,3,RS Puram,2,Foggy,In-progress
6252,Rape,11.052509913482998,77.05830906189843,2017-11-21 11:17:00,5,Podanur,5,Foggy,Resolved
6253,POCSO,11.06537038288217,76.9907584904308,2017-07-03 14:57:00,2,Peelamedu,3,Cloudy,Resolved
6254,Robbery,10.985017789752808,77.0756608685055,2017-04-23 00:17:00,3,Kuniyamuthur,3,Rainy,In-progress
6255,Robbery,11.020050095431925,77.09498121192439,2019-07-17 01:24:00,1,Singanallur,5,Cloudy,In-progress
6256,Chain Theft,11.055521238407362,76.92154453316931,2022-11-19 20:25:00,2,Podanur,3,Rainy,In-progress
6257,POCSO,10.98422456772679,76.99942068296362,2019-06-28 04:44:00,1,Saibaba Colony,5,Rainy,Resolved
6258,Robbery,11.083743102481856,76.91826427003988,2019-12-14 19:53:00,3,Kuniyamuthur,2,Foggy,In-progress
6259,Rape,11.08578720538696,77.05502294933537,2015-12-01 14:50:00,1,Podanur,2,Clear,Resolved
6260,Rape,10.92404611435133,76.91103187552018,2018-01-23 08:01:00,5,Peelamedu,5,Cloudy,In-progress
6261,Murder,10.976270522019771,76.94877518178431,2023-03-01 06:36:00,1,Gandhipuram,5,Clear,In-progress
6262,Chain Theft,10.94996304857396,76.97330048001103,2023-07-01 18:52:00,3,Peelamedu,3,Clear,Resolved
6263,Chain Theft,10.950031642522944,76.93428871540158,2023-07-21 14:04:00,1,Podanur,3,Clear,Resolved
6264,Rape,10.903601761506218,77.09158127727643,2021-08-03 08:12:00,4,Podanur,2,Rainy,Unresolved
6265,Rape,11.045646690315474,77.05733034955816,2015-08-21 08:32:00,4,Podanur,4,Clear,Unresolved
6266,Chain Theft,10.941387940663526,77.00275176374817,2022-04-11 11:01:00,2,RS Puram,4,Foggy,Unresolved
6267,POCSO,11.03285751216569,77.03683016987655,2016-08-21 21:44:00,3,Kuniyamuthur,2,Rainy,In-progress
6268,Murder,10.979697209679907,77.08461988925384,2022-03-10 14:34:00,5,Singanallur,1,Clear,Resolved
6269,Murder,11.090102533933042,77.00687014622214,2023-01-20 19:24:00,3,Saibaba Colony,2,Rainy,In-progress
6270,Rape,10.994062450746014,77.03178938137648,2016-07-30 21:38:00,3,Gandhipuram,4,Foggy,Unresolved
6271,Robbery,11.033852558762385,76.9918755894751,2015-09-06 19:16:00,5,Podanur,4,Foggy,Resolved
6272,Chain Theft,11.002074977376958,76.92420860076824,2016-12-03 19:22:00,4,Singanallur,1,Clear,Unresolved
6273,POCSO,10.934723625892088,76.9031314844459,2016-06-21 20:13:00,2,Peelamedu,5,Clear,In-progress
6274,Robbery,11.01684774662722,76.9381173442123,2019-11-12 00:23:00,4,Singanallur,1,Clear,Unresolved
6275,POCSO,11.058335242391323,76.95424189425995,2020-11-29 17:20:00,5,Singanallur,2,Foggy,In-progress
6276,Murder,10.926092732872585,76.99626470306518,2022-09-09 04:49:00,1,Podanur,2,Rainy,In-progress
6277,Chain Theft,11.036831471122522,76.93947346806446,2021-12-01 18:09:00,1,RS Puram,2,Foggy,Resolved
6278,Robbery,10.915554526391102,77.0804119660945,2018-06-17 16:53:00,3,Gandhipuram,1,Cloudy,Unresolved
6279,Chain Theft,11.072043755463277,77.06139200859522,2019-07-28 08:27:00,3,Saibaba Colony,4,Clear,Resolved
6280,Robbery,11.008574644503515,76.96207134172379,2019-08-10 22:03:00,4,Peelamedu,4,Cloudy,Unresolved
6281,Murder,10.91303784235523,76.94968398733101,2020-05-07 16:53:00,1,Singanallur,3,Foggy,In-progress
6282,Robbery,11.019794485498124,76.95468624424292,2023-03-20 08:05:00,5,Podanur,5,Cloudy,In-progress
6283,Murder,11.096125957404842,76.90015143282577,2020-09-19 23:09:00,2,Podanur,4,Cloudy,In-progress
6284,Robbery,11.038319007343388,76.9360267067022,2016-03-29 23:02:00,2,Saibaba Colony,2,Foggy,Resolved
6285,Murder,10.941025107254,77.01317274433741,2015-02-02 08:13:00,3,Peelamedu,1,Rainy,In-progress
6286,Rape,10.968726619019353,77.0383413675438,2016-01-20 17:14:00,2,Singanallur,3,Foggy,Resolved
6287,Murder,10.979812208474005,77.0494970563122,2023-01-27 02:41:00,4,Podanur,2,Clear,In-progress
6288,POCSO,10.904613769462644,76.94209053735084,2016-04-20 13:14:00,4,Gandhipuram,2,Clear,Unresolved
6289,Chain Theft,10.90355698007191,77.06640898453661,2022-01-11 10:07:00,3,Singanallur,3,Cloudy,In-progress
6290,Rape,11.056672331522806,76.99541402904667,2016-10-12 21:12:00,2,Kuniyamuthur,2,Foggy,Resolved
6291,Drug Dealing,10.951116951591827,76.90140427497899,2023-08-01 22:42:00,1,RS Puram,1,Cloudy,Unresolved
6292,POCSO,11.066280127292575,76.91919942646199,2019-08-26 04:59:00,2,Gandhipuram,4,Rainy,Resolved
6293,Drug Dealing,11.093491216549797,76.92744183786948,2018-11-13 13:50:00,5,Peelamedu,4,Clear,Resolved
6294,Rape,11.002148858100625,76.99523595285245,2021-03-06 15:20:00,4,Saibaba Colony,3,Cloudy,Resolved
6295,POCSO,11.004718314618662,77.0803452675783,2019-07-03 11:48:00,5,RS Puram,3,Clear,Unresolved
6296,Chain Theft,11.014999999981205,76.91934276566622,2019-06-11 15:49:00,1,RS Puram,3,Cloudy,In-progress
6297,Rape,11.016455361537009,77.08016484628497,2022-01-11 04:54:00,4,RS Puram,2,Foggy,Resolved
6298,Rape,10.946655126976491,76.96054885564243,2015-12-02 11:31:00,5,RS Puram,2,Clear,Resolved
6299,POCSO,11.060003764840785,77.05408946156216,2018-08-14 11:36:00,3,Singanallur,4,Cloudy,Resolved
6300,Chain Theft,10.940473697445071,76.9279493433996,2019-09-19 20:14:00,5,Saibaba Colony,3,Clear,Unresolved
6301,Rape,10.973281398855708,76.98331225098231,2021-07-19 10:37:00,1,Saibaba Colony,3,Rainy,In-progress
6302,Chain Theft,10.960168316187028,76.9383601866452,2021-09-20 23:20:00,1,RS Puram,2,Cloudy,In-progress
6303,Murder,11.058825927564438,77.0985326789249,2017-11-13 11:45:00,2,Saibaba Colony,4,Foggy,In-progress
6304,Murder,10.92724034108719,77.05909267914969,2019-05-19 17:22:00,2,Gandhipuram,4,Cloudy,Unresolved
6305,Rape,10.988579896860301,77.0358152219087,2015-12-14 14:24:00,5,Kuniyamuthur,4,Foggy,In-progress
6306,Robbery,10.94141252079275,76.93503437314149,2021-10-06 04:45:00,2,Kuniyamuthur,4,Rainy,In-progress
6307,Rape,11.07201101808506,77.00840330519631,2022-05-10 08:11:00,5,Kuniyamuthur,1,Cloudy,Resolved
6308,Robbery,11.014099262453161,76.9791810574897,2017-02-27 07:23:00,4,Saibaba Colony,3,Rainy,In-progress
6309,Chain Theft,11.06709611508989,76.98410545882578,2019-06-09 06:33:00,3,Saibaba Colony,4,Rainy,Unresolved
6310,Murder,11.082753807364425,76.99976356610668,2019-08-23 02:07:00,4,Peelamedu,3,Clear,Resolved
6311,Murder,10.972972962229472,77.03472261415989,2017-09-01 14:58:00,5,Kuniyamuthur,4,Clear,In-progress
6312,POCSO,10.922392664642635,77.09203992428326,2022-10-20 22:33:00,4,Kuniyamuthur,3,Foggy,Resolved
6313,Chain Theft,10.957407938648597,76.97542214635216,2020-02-26 10:24:00,3,Singanallur,3,Clear,In-progress
6314,Chain Theft,11.066092577200171,76.96845256346738,2016-03-18 19:43:00,4,Saibaba Colony,5,Rainy,Unresolved
6315,Chain Theft,11.08665438845074,76.92650983560988,2016-07-11 00:34:00,3,RS Puram,3,Foggy,Unresolved
6316,Robbery,11.004972317973625,77.09748841096017,2019-09-03 23:01:00,2,Kuniyamuthur,3,Clear,Resolved
6317,Robbery,10.984287837652762,76.98185094866683,2015-04-13 14:16:00,3,RS Puram,3,Rainy,In-progress
6318,Murder,11.084744305508423,77.01168075283685,2021-05-17 08:24:00,2,Singanallur,5,Cloudy,Resolved
6319,Murder,11.023807373353844,77.03898875266428,2017-10-11 03:47:00,3,RS Puram,1,Foggy,In-progress
6320,POCSO,11.081188168994167,76.9829373604779,2022-02-22 05:41:00,3,Gandhipuram,2,Clear,In-progress
6321,POCSO,11.004864981562047,77.04118941471117,2021-04-05 19:58:00,2,Gandhipuram,2,Cloudy,Unresolved
6322,Rape,11.029141821820314,76.95874269213243,2021-03-14 11:18:00,3,Gandhipuram,4,Cloudy,Resolved
6323,Robbery,10.991294955378503,76.91146507015553,2018-11-09 22:56:00,1,Saibaba Colony,4,Cloudy,Resolved
6324,POCSO,11.022081417583346,77.09033972336378,2021-05-06 12:20:00,4,Singanallur,4,Cloudy,Resolved
6325,Drug Dealing,10.908202817404824,77.09844763960184,2022-04-29 10:51:00,5,Podanur,2,Foggy,In-progress
6326,Robbery,11.025644365049583,76.95116745437504,2019-08-08 08:25:00,3,Kuniyamuthur,3,Clear,In-progress
6327,Murder,11.058709856819524,76.91765215103608,2015-07-26 21:33:00,2,Gandhipuram,4,Clear,In-progress
6328,Chain Theft,11.005208565642912,77.02555005471172,2022-04-24 01:19:00,3,Podanur,2,Rainy,Unresolved
6329,Robbery,10.954029115633027,77.06602182953307,2016-12-14 01:18:00,1,Kuniyamuthur,4,Rainy,Resolved
6330,Chain Theft,10.949318648180435,76.95579413018784,2016-05-17 03:36:00,1,Kuniyamuthur,3,Clear,Unresolved
6331,POCSO,10.995419166940971,77.0702104748621,2015-11-24 05:29:00,1,Kuniyamuthur,1,Foggy,Unresolved
6332,Robbery,11.087821692749705,76.94376290983871,2017-05-11 10:23:00,5,Podanur,5,Rainy,In-progress
6333,Drug Dealing,10.984339211627741,76.97790577079972,2015-11-04 12:52:00,4,Singanallur,2,Clear,Unresolved
6334,Drug Dealing,10.919391607793315,77.08803977067724,2017-03-04 11:09:00,4,Peelamedu,1,Clear,In-progress
6335,Murder,10.929041839213287,77.05015211883199,2015-11-10 16:12:00,2,Podanur,4,Foggy,In-progress
6336,Murder,11.020799772940036,77.0177853569568,2016-07-11 21:50:00,3,Singanallur,4,Foggy,In-progress
6337,Rape,10.903003300244396,77.04114609806894,2018-04-02 03:16:00,2,Singanallur,2,Rainy,In-progress
6338,Chain Theft,11.013625028398822,77.04689881454674,2019-12-17 21:34:00,5,Podanur,4,Foggy,Unresolved
6339,POCSO,11.035168303268824,76.91788096756284,2019-08-09 22:05:00,4,RS Puram,5,Clear,Resolved
6340,Rape,11.063386513800486,77.00633177837169,2022-04-20 06:22:00,5,Peelamedu,2,Foggy,In-progress
6341,Murder,10.92729255606021,76.96096653373785,2021-06-01 04:26:00,2,RS Puram,1,Cloudy,Resolved
6342,Chain Theft,11.0932123912427,76.9724683503526,2019-05-31 09:50:00,1,Kuniyamuthur,4,Foggy,Resolved
6343,Murder,10.916358895987228,76.96435122368136,2021-09-23 03:13:00,1,Gandhipuram,5,Cloudy,Resolved
6344,Robbery,11.028610506339668,76.918249173964,2017-12-06 13:54:00,1,Singanallur,3,Cloudy,Resolved
6345,Murder,11.026301369906662,76.92043437521444,2021-01-31 03:05:00,2,RS Puram,3,Cloudy,Resolved
6346,Murder,11.02909345004707,77.09098019814918,2020-11-26 15:25:00,2,Kuniyamuthur,4,Rainy,Resolved
6347,Chain Theft,11.029484764467151,76.96720219430371,2019-08-08 17:46:00,5,Saibaba Colony,2,Cloudy,In-progress
6348,Drug Dealing,11.077315068076848,76.90252356960636,2015-06-16 04:20:00,3,Podanur,2,Rainy,Unresolved
6349,Rape,10.971498908993983,76.93730082009263,2019-04-30 10:48:00,2,Singanallur,4,Rainy,Resolved
6350,Rape,11.071888808257683,76.9404305914164,2023-04-19 18:08:00,4,Gandhipuram,1,Cloudy,Resolved
6351,Robbery,10.938690269486045,77.00405003367686,2019-06-22 13:57:00,3,Podanur,3,Foggy,Resolved
6352,Chain Theft,10.960483592132727,76.91693552551256,2022-10-27 12:26:00,4,Singanallur,1,Clear,In-progress
6353,POCSO,11.007228396210587,76.94563516012832,2021-12-02 01:25:00,2,Kuniyamuthur,3,Foggy,Unresolved
6354,Chain Theft,10.940522624813497,76.97744297300812,2022-07-04 10:31:00,2,Singanallur,2,Clear,Resolved
6355,Murder,11.024358315512139,77.07061180850309,2015-04-14 07:44:00,3,Singanallur,5,Rainy,Unresolved
6356,Rape,10.926395284075888,76.93191572059695,2017-01-04 20:01:00,1,Kuniyamuthur,5,Clear,Unresolved
6357,Drug Dealing,11.097696093726423,76.96469782626534,2022-02-05 01:36:00,3,Podanur,5,Cloudy,Resolved
6358,Robbery,11.069026079139423,76.93711401696143,2021-06-10 12:45:00,4,Podanur,5,Rainy,In-progress
6359,Robbery,10.943488455796018,76.94518549673232,2020-09-14 17:11:00,2,RS Puram,1,Rainy,In-progress
6360,Robbery,11.020906986870672,76.93539170489719,2015-09-07 06:37:00,4,Peelamedu,2,Cloudy,Resolved
6361,Rape,11.072507829122525,77.04351351419425,2017-02-04 17:50:00,1,Saibaba Colony,3,Cloudy,In-progress
6362,Drug Dealing,10.946703068845665,76.98115203788463,2018-07-13 19:44:00,1,Saibaba Colony,3,Clear,Unresolved
6363,Chain Theft,10.955146719399698,76.96363068415471,2019-03-30 18:22:00,3,RS Puram,2,Cloudy,Resolved
6364,Murder,10.91198781427375,77.02436556450218,2017-05-10 12:15:00,2,Podanur,4,Rainy,Unresolved
6365,Murder,10.933008088284588,77.00387125812004,2019-06-27 03:30:00,1,Podanur,3,Rainy,Resolved
6366,POCSO,10.983965422435874,77.04038133556647,2015-11-07 16:37:00,3,RS Puram,4,Cloudy,Resolved
6367,Rape,10.91330546143067,76.91863222916194,2017-02-05 10:03:00,4,Saibaba Colony,1,Rainy,Resolved
6368,Drug Dealing,11.056661934394205,76.96726542874102,2016-09-18 13:30:00,2,Saibaba Colony,3,Cloudy,Unresolved
6369,POCSO,11.030810192500805,76.91588787358276,2015-11-01 22:25:00,3,Podanur,5,Rainy,Unresolved
6370,Murder,11.025537158176135,76.99812922918245,2018-03-05 09:41:00,5,Kuniyamuthur,5,Clear,Resolved
6371,POCSO,11.093688817241526,77.09822547135543,2021-06-22 10:21:00,2,Kuniyamuthur,2,Clear,In-progress
6372,Drug Dealing,10.957323960932433,77.06416771442794,2017-03-10 21:43:00,4,Saibaba Colony,4,Rainy,In-progress
6373,Rape,11.062961604388263,76.94452199939248,2022-12-07 09:04:00,4,Kuniyamuthur,2,Foggy,Unresolved
6374,Murder,10.97484706986252,77.03104792676774,2018-09-25 00:24:00,3,Gandhipuram,5,Foggy,Resolved
6375,Chain Theft,11.005993090407074,77.05916472307008,2015-12-28 23:04:00,2,Podanur,3,Foggy,Resolved
6376,Murder,10.980781242374583,77.07716707894949,2017-04-17 19:57:00,5,RS Puram,5,Foggy,Resolved
6377,Rape,11.028533854189853,77.05520077527412,2018-05-17 04:22:00,4,Podanur,1,Rainy,In-progress
6378,POCSO,10.927137898635088,76.94758933333368,2016-02-15 16:29:00,3,Saibaba Colony,5,Foggy,Unresolved
6379,Murder,10.9822976333723,77.00977895020524,2019-05-05 14:33:00,5,Singanallur,4,Rainy,In-progress
6380,POCSO,11.003444170971214,76.9391282286244,2022-09-17 04:52:00,1,RS Puram,5,Clear,Resolved
6381,Murder,10.984164221133232,76.9235663478486,2019-09-15 10:04:00,5,Kuniyamuthur,2,Cloudy,Unresolved
6382,Rape,11.027086594688985,76.9088701101394,2017-09-30 19:30:00,4,Kuniyamuthur,3,Clear,Resolved
6383,Rape,11.036519124205634,76.95990919854614,2020-08-25 15:56:00,3,Peelamedu,2,Cloudy,In-progress
6384,Drug Dealing,11.042143960375292,77.08837407042638,2016-07-15 03:06:00,5,RS Puram,4,Rainy,Resolved
6385,Chain Theft,11.023509423261977,77.04393859475873,2017-01-26 02:44:00,4,Gandhipuram,5,Foggy,In-progress
6386,Robbery,11.080844599465802,77.0291698641063,2019-09-16 16:06:00,4,Singanallur,5,Clear,Unresolved
6387,Murder,11.003422189253058,77.04907694110292,2020-02-29 23:23:00,3,RS Puram,4,Clear,Unresolved
6388,POCSO,10.94980565537959,77.06190802965031,2022-02-09 02:44:00,5,Gandhipuram,5,Foggy,Resolved
6389,Rape,11.006671059548774,77.06429400852855,2020-05-07 03:08:00,1,Peelamedu,1,Cloudy,Resolved
6390,Robbery,10.964556270775093,76.95997476071231,2021-06-29 15:57:00,2,Gandhipuram,1,Clear,Resolved
6391,Robbery,11.02122100933907,77.00060678361643,2017-03-21 02:38:00,5,Peelamedu,2,Foggy,Unresolved
6392,Rape,11.00948063952479,76.92387026078251,2019-07-24 01:21:00,5,Podanur,4,Foggy,Unresolved
6393,Chain Theft,10.991931890177055,76.98922745653117,2020-02-16 19:10:00,4,Saibaba Colony,1,Cloudy,In-progress
6394,Rape,10.952819092481002,77.01222100157358,2019-08-10 19:30:00,2,Gandhipuram,4,Cloudy,Unresolved
6395,Murder,11.024052163505536,76.9878358249993,2020-08-10 12:44:00,1,Peelamedu,4,Foggy,Unresolved
6396,Robbery,11.00047160926831,76.97882464629349,2020-09-13 00:17:00,4,Peelamedu,1,Rainy,Resolved
6397,Robbery,11.015684447502071,76.98285868083643,2022-08-19 18:23:00,3,Peelamedu,5,Rainy,Unresolved
6398,Robbery,10.98058640085247,76.99667034304493,2019-07-02 14:48:00,2,Podanur,2,Cloudy,Unresolved
6399,POCSO,11.094928992244546,77.0158124479134,2017-02-16 10:36:00,1,Peelamedu,2,Clear,Unresolved
6400,Murder,10.956126686866183,77.08303563864212,2020-03-16 11:06:00,4,Peelamedu,2,Foggy,In-progress
6401,Drug Dealing,10.908910671790473,77.05227071935866,2018-09-10 03:30:00,2,Peelamedu,1,Rainy,Resolved
6402,POCSO,11.017139416540115,77.088452080204,2020-05-26 00:34:00,1,Peelamedu,1,Cloudy,In-progress
6403,Drug Dealing,10.971733704677648,76.9202943292086,2016-01-25 16:04:00,1,RS Puram,5,Cloudy,Unresolved
6404,Robbery,10.932920340031924,77.01471533729736,2021-11-24 03:11:00,1,Podanur,4,Clear,In-progress
6405,POCSO,11.051569830376804,76.98686075287418,2020-05-31 22:27:00,1,Saibaba Colony,3,Clear,Resolved
6406,Murder,11.00155098865387,76.90410854425866,2017-09-23 01:05:00,4,Gandhipuram,5,Cloudy,In-progress
6407,Chain Theft,10.957550976612811,76.97744895299216,2021-04-17 04:59:00,4,Peelamedu,3,Foggy,Resolved
6408,POCSO,10.940062218699717,76.95485009022805,2023-07-14 20:13:00,2,Gandhipuram,2,Clear,Unresolved
6409,Robbery,10.953474420569913,77.03370612588134,2019-01-22 07:28:00,2,Saibaba Colony,5,Clear,Resolved
6410,Robbery,11.00486592297559,76.91412555361752,2017-03-01 14:21:00,1,Gandhipuram,1,Foggy,Unresolved
6411,Drug Dealing,10.942673253621622,77.0023097474555,2015-03-02 20:14:00,1,Saibaba Colony,1,Cloudy,Resolved
6412,Murder,10.9048269684087,76.99088042220633,2017-12-26 18:20:00,1,Podanur,5,Clear,Resolved
6413,Murder,11.083447730752434,76.92724452600976,2022-12-07 04:39:00,1,Singanallur,2,Clear,In-progress
6414,Chain Theft,10.980008908042585,77.08769846913029,2018-04-17 00:42:00,2,Podanur,4,Foggy,Resolved
6415,Drug Dealing,10.931824770959134,76.97186302581551,2016-12-24 16:35:00,3,Podanur,3,Cloudy,Unresolved
6416,Rape,10.978179374005366,77.01516369113035,2016-10-19 04:05:00,2,Gandhipuram,5,Foggy,In-progress
6417,Rape,11.022972816209263,77.05787988386591,2015-10-26 08:05:00,2,Peelamedu,3,Clear,In-progress
6418,Chain Theft,10.961265102774522,77.08202858895186,2018-12-12 18:55:00,3,Saibaba Colony,5,Foggy,Resolved
6419,Drug Dealing,10.963693954618453,77.04645305746408,2022-05-11 10:18:00,3,Singanallur,5,Cloudy,Unresolved
6420,Murder,10.983182936893225,76.91552707538152,2023-03-09 19:18:00,4,RS Puram,2,Rainy,Resolved
6421,Chain Theft,10.959190014747847,77.09678917225808,2017-09-25 14:57:00,2,Gandhipuram,5,Rainy,In-progress
6422,Chain Theft,11.084200107359909,77.00911350120269,2021-11-04 19:02:00,4,Saibaba Colony,2,Cloudy,Resolved
6423,Drug Dealing,11.028185597196163,76.97671910260625,2019-10-26 22:28:00,1,Saibaba Colony,2,Rainy,In-progress
6424,POCSO,10.953587438079294,77.0646404460032,2023-02-17 00:34:00,4,Singanallur,4,Foggy,Resolved
